,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
0,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14,LAYER_1,Fraksi_4
1,ANTM,96345.0,-31078.0,-32,7078,9,9,BB_MAVG_20,LAYER_1,Fraksi_4
2,ANTM,101865.0,-29664.0,-29,4664,6,6,CCI_20,LAYER_1,Fraksi_4
3,ANTM,99356.0,-17147.0,-17,3147,4,4,SO_14,LAYER_1,Fraksi_4
4,TLKM,0.0,0.0,0,0,0,0,MFII_14,LAYER_1,Fraksi_4
5,TLKM,379360.0,-7489.0,-1,57929,18,17,BB_MAVG_20,LAYER_1,Fraksi_4
6,TLKM,379360.0,34754.0,9,53675,17,16,CCI_20,LAYER_1,Fraksi_4
7,TLKM,379360.0,46076.0,12,34328,11,10,SO_14,LAYER_1,Fraksi_4
16,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14,LAYER_1,Fraksi_4
17,ADRO,139500.0,1843.0,1,14157,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
18,ADRO,134482.0,14240.0,10,10760,10,10,CCI_20,LAYER_1,Fraksi_4
19,ADRO,138496.0,22876.0,16,8624,8,8,SO_14,LAYER_1,Fraksi_4
24,TBIG,86108.0,-19416.0,-22,1055,2,1,MFII_14,LAYER_1,Fraksi_4
25,TBIG,92531.0,-13441.0,-14,10441,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
26,TBIG,92531.0,-14810.0,-16,6910,9,9,CCI_20,LAYER_1,Fraksi_4
27,TBIG,92732.0,-11271.0,-12,5271,7,7,SO_14,LAYER_1,Fraksi_4
56,EXCL,327173.0,0.0,0,1173,1,0,MFII_14,LAYER_1,Fraksi_4
57,EXCL,213766.0,155514.0,72,60742,24,23,BB_MAVG_20,LAYER_1,Fraksi_4
58,EXCL,213766.0,72935.0,34,41285,17,16,CCI_20,LAYER_1,Fraksi_4
59,EXCL,213766.0,148088.0,69,12100,6,5,SO_14,LAYER_1,Fraksi_4
76,UNVR,899225.0,14553.0,1,10615,2,1,MFII_14,LAYER_1,Fraksi_4
77,UNVR,958939.0,-183000.0,-19,124000,16,16,BB_MAVG_20,LAYER_1,Fraksi_4
78,UNVR,955427.0,-106777.0,-11,114277,15,15,CCI_20,LAYER_1,Fraksi_4
79,UNVR,963456.0,-5505.0,0,60505,8,8,SO_14,LAYER_1,Fraksi_4
88,PTBA,399432.0,-94839.0,-23,3883,2,1,MFII_14,LAYER_1,Fraksi_4
89,PTBA,436566.0,-94131.0,-21,31131,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
90,PTBA,431548.0,-110803.0,-25,28803,12,12,CCI_20,LAYER_1,Fraksi_4
91,PTBA,431548.0,-113254.0,-26,20254,8,8,SO_14,LAYER_1,Fraksi_4
0,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14,LAYER_1,Fraksi_4
1,ANTM,96345.0,-31078.0,-32,7078,9,9,BB_MAVG_20,LAYER_1,Fraksi_4
2,ANTM,101865.0,-29664.0,-29,4664,6,6,CCI_20,LAYER_1,Fraksi_4
3,ANTM,99356.0,-17147.0,-17,3147,4,4,SO_14,LAYER_1,Fraksi_4
4,TLKM,0.0,0.0,0,0,0,0,MFII_14,LAYER_1,Fraksi_4
5,TLKM,379360.0,-7489.0,-1,57929,18,17,BB_MAVG_20,LAYER_1,Fraksi_4
6,TLKM,379360.0,34754.0,9,53675,17,16,CCI_20,LAYER_1,Fraksi_4
7,TLKM,379360.0,46076.0,12,34328,11,10,SO_14,LAYER_1,Fraksi_4
16,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14,LAYER_1,Fraksi_4
17,ADRO,139500.0,1843.0,1,14157,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
18,ADRO,134482.0,14240.0,10,10760,10,10,CCI_20,LAYER_1,Fraksi_4
19,ADRO,138496.0,22876.0,16,8624,8,8,SO_14,LAYER_1,Fraksi_4
24,TBIG,86108.0,-19416.0,-22,1055,2,1,MFII_14,LAYER_1,Fraksi_4
25,TBIG,92531.0,-13441.0,-14,10441,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
26,TBIG,92531.0,-14810.0,-16,6910,9,9,CCI_20,LAYER_1,Fraksi_4
27,TBIG,92732.0,-11271.0,-12,5271,7,7,SO_14,LAYER_1,Fraksi_4
56,EXCL,327173.0,0.0,0,1173,1,0,MFII_14,LAYER_1,Fraksi_4
57,EXCL,213766.0,155514.0,72,60742,24,23,BB_MAVG_20,LAYER_1,Fraksi_4
58,EXCL,213766.0,72935.0,34,41285,17,16,CCI_20,LAYER_1,Fraksi_4
59,EXCL,213766.0,148088.0,69,12100,6,5,SO_14,LAYER_1,Fraksi_4
76,UNVR,899225.0,14553.0,1,10615,2,1,MFII_14,LAYER_1,Fraksi_4
77,UNVR,958939.0,-183000.0,-19,124000,16,16,BB_MAVG_20,LAYER_1,Fraksi_4
78,UNVR,955427.0,-106777.0,-11,114277,15,15,CCI_20,LAYER_1,Fraksi_4
79,UNVR,963456.0,-5505.0,0,60505,8,8,SO_14,LAYER_1,Fraksi_4
88,PTBA,399432.0,-94839.0,-23,3883,2,1,MFII_14,LAYER_1,Fraksi_4
89,PTBA,436566.0,-94131.0,-21,31131,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
90,PTBA,431548.0,-110803.0,-25,28803,12,12,CCI_20,LAYER_1,Fraksi_4
91,PTBA,431548.0,-113254.0,-26,20254,8,8,SO_14,LAYER_1,Fraksi_4
120,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
121,ANTM,96345.0,-31078.0,-32,7078,9,9,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
122,ANTM,89320.0,6239.0,6,761,1,1,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
123,ANTM,101865.0,-29664.0,-29,4664,6,6,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
124,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_4
125,ANTM,101865.0,-29664.0,-29,4664,6,6,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
126,ANTM,101865.0,-36072.0,-35,3072,4,4,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_4
127,ANTM,96345.0,-34037.0,-35,9537,12,12,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_4
128,ANTM,99356.0,-17147.0,-17,3147,4,4,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_4
129,ANTM,96345.0,-31078.0,-32,7078,9,9,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_4
130,ANTM,99356.0,-28754.0,-28,2254,3,3,CCI_20_AND_SO_14,LAYER_1,Fraksi_4
131,ANTM,101865.0,-27514.0,-27,5514,7,7,CCI_20_OR_SO_14,LAYER_1,Fraksi_4
132,TLKM,0.0,0.0,0,0,0,0,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
133,TLKM,379360.0,-7489.0,-1,57929,18,17,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
134,TLKM,0.0,0.0,0,0,0,0,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
